,fighter_name,id,type,matches
168376,Blazej Majdan,197907,f,"[(197907, 189547, 'win', 'Feb / 13 / 2016', '/events/YBN-Young-Blood-Night-6-49507'), (197907, 197905, 'loss', 'May / 09 / 2015', '/events/NOH-Night-of-Heroes-45811')]"
168406,Elves Oliveira,197937,f,"[(197937, 218085, 'loss', 'Jul / 31 / 2016', '/events/Shooto-Brazil-65-53829'), (197937, 185169, 'win', 'Dec / 05 / 2015', '/events/USC-4-Upper-Sport-Combat-4-49331'), (197937, 71966, 'loss', 'Oct / 03 / 2015', '/events/WOCS-42-Watch-Out-Combat-Show-42-47981'), (197937, 169483, 'win', 'May / 17 / 2015', '/events/Shooto-Brazil-54-45463')]"
168804,Rikiya Tsujikawa,198335,f,"[(198335, 225961, 'loss', 'Jul / 31 / 2016', '/events/Pancrase-Osaka-53093'), (198335, 66776, 'win', 'Jun / 19 / 2016', '/events/Gladiator-Gladiator-001-in-Wakayama-51911'), (198335, 124043, 'loss', 'Mar / 06 / 2016', '/events/Heat-Heat-37-49999')]"
168806,Nobuhiko Ueno,198337,f,"[(198337, 214321, 'win', 'Jul / 31 / 2016', '/events/Pancrase-Osaka-53093')]"
168858,Kota Fujisaki,198389,f,"[(198389, 169943, 'win', 'Jul / 31 / 2016', '/events/Pancrase-Osaka-53093'), (198389, 208861, 'loss', 'Apr / 24 / 2016', '/events/Pancrase-277-48375'), (198389, 88111, 'loss', 'Dec / 20 / 2015', '/events/Pancrase-274-48143'), (198389, 201471, 'draw', 'Jul / 26 / 2015', '/events/Pancrase-Osaka-45913')]"
169064,James O'Brien,198595,f,"[(198595, 221565, 'loss', 'Aug / 13 / 2016', '/events/Brace-42-Catubig-vs-Mullarkey-51387'), (198595, 193817, 'win', 'Nov / 21 / 2015', '/events/Brace-37-2015-Australian-Championship-Grand-Final-46897')]"
169502,Jessica Hoy,199033,f,"[(199033, 141393, 'loss', 'Jul / 29 / 2016', '/events/Invicta-FC-18-Grasso-vs-Esquibel-53045'), (199033, 80787, 'win', 'May / 09 / 2015', '/events/Combat-Games-MMA-Battle-at-the-Bay-11-46075')]"
169670,Jimmy Allan,199201,f,"[(199201, 172049, 'loss', 'May / 23 / 2015', '/events/FK-MMA-Favela-Kombat-14-46129')]"
169674,Yuko Kiryu,199205,f,"[(199205, 149595, 'loss', 'Jul / 30 / 2016', '/events/WSOFGC-3-World-Series-of-Fighting-Global-Championship-Philippines-52761'), (199205, 216437, 'win', 'Jul / 03 / 2016', '/events/Brave-Brave-Fight-13-52949'), (199205, 216439, 'win', 'Jun / 05 / 2016', '/events/Deep-Jewels-12-52651'), (199205, 215605, 'loss', 'Feb / 28 / 2016', '/events/Grachan-Brave-Grachan-22-Brave-Fight-12-49015'), (199205, 159983, 'loss', 'May / 29 / 2015', '/events/Top-FC-7-Return-to-Basics-46131')]"
169818,Yuya Wakamatsu,199349,f,"[(199349, 115505, 'win', 'Jun / 12 / 2016', '/events/Pancrase-278-48377'), (199349, 164871, 'win', 'Mar / 13 / 2016', '/events/Pancrase-276-48373'), (199349, 157885, 'win', 'Dec / 20 / 2015', '/events/Pancrase-274-48143'), (199349, 24885, 'win', 'Oct / 18 / 2015', '/events/Zst-Zst-48-44403'), (199349, 128935, 'loss', 'Jun / 21 / 2015', '/events/Vale-Tudo-Japan-VTJ-in-Osaka-44779')]"
169872,Jia Wen Ma,199403,f,"[(199403, 62444, 'win', 'Aug / 13 / 2016', '/events/One-Championship-45-Heroes-of-the-World-53723'), (199403, 158933, 'loss', 'May / 06 / 2016', '/events/One-Championship-42-Ascent-to-Power-49619'), (199403, 178947, 'win', 'Nov / 21 / 2015', '/events/One-Championship-34-Dynasty-of-Champions-4-48635'), (199403, 199399, 'loss', 'Jun / 20 / 2015', '/events/One-Championship-28-Dynasty-of-Champions-2-44475'), (199403, 199409, 'win', 'Jun / 20 / 2015', '/events/One-Championship-28-Dynasty-of-Champions-2-44475')]"
170684,Nobuaki Nagasawa,200215,f,"[(200215, 220533, 'loss', 'Aug / 07 / 2016', '/events/Grachan-One-More-Chance-Grachan-24-1MC-Vol-2-52917'), (200215, 175651, 'win', 'Feb / 28 / 2016', '/events/Grachan-Brave-Grachan-22-Brave-Fight-12-49015'), (200215, 193431, 'draw', 'Nov / 29 / 2015', '/events/Grachan-Grachan-20-48277'), (200215, 200213, 'win', 'Jun / 21 / 2015', '/events/Grachan-Grachan-17-45663')]"
170690,Takuya Yamamoto,200221,f,"[(200221, 193683, 'loss', 'Aug / 07 / 2016', '/events/Grachan-One-More-Chance-Grachan-24-1MC-Vol-2-52917'), (200221, 193683, 'win', 'Jun / 21 / 2015', '/events/Grachan-Grachan-17-45663')]"
171352,Rabadan Magomedov,200883,f,"[(200883, 200881, 'loss', 'Jun / 25 / 2015', '/events/TechKrep-FC-Prime-Selection-2-46419'), (200883, 0, 'win', 'Jun / 14 / 2015', '/events/ACB-20-Sochi-46611')]"
171588,Mikio Saomoto,201119,f,"[(201119, 175649, 'win', 'Aug / 07 / 2016', '/events/Zst-Zst-52-Swat-154-53075'), (201119, 191767, 'win', 'Jul / 03 / 2016', '/events/Brave-Brave-Fight-13-52949'), (201119, 193431, 'win', 'Feb / 28 / 2016', '/events/Grachan-Brave-Grachan-22-Brave-Fight-12-49015'), (201119, 67074, 'win', 'Nov / 08 / 2015', '/events/Brave-Brave-Fight-11-48493'), (201119, 202547, 'loss', 'Jul / 19 / 2015', '/events/Brave-Brave-Fight-10-46591')]"
172358,Jose Estrada,201889,f,"[(201889, 118039, 'win', 'Aug / 11 / 2016', '/events/Combate-Americas-Combate-Ocho-53647'), (201889, 183565, 'win', 'Apr / 18 / 2016', '/events/Combate-Americas-Road-to-the-Championship-3-51709')]"
172710,Da Un Jung,202241,f,"[(202241, 103811, 'win', 'Jul / 30 / 2016', '/events/AOW-Art-of-War-18-53173'), (202241, 136097, 'win', 'Mar / 06 / 2016', '/events/Heat-Heat-37-49999'), (202241, 22115, 'loss', 'Oct / 24 / 2015', '/events/Top-FC-9-Battle-of-Incheon-48663'), (202241, 14285, 'loss', 'Aug / 15 / 2015', '/events/Top-FC-8-Heart-of-a-Champion-47319'), (202241, 194431, 'win', 'May / 29 / 2015', '/events/Top-FC-7-Return-to-Basics-46131')]"
173054,Curtis Mar,202585,f,"[(202585, 229837, 'loss', 'Jul / 30 / 2016', '/events/Walkout-FC-3-Revenge-53809'), (202585, 226905, 'loss', 'Jun / 10 / 2016', '/events/RCWC-Fury-on-the-Fairway-2-52975')]"
173524,Anthony Vivan,203055,a,[]
174234,Armand Scheepers,203765,f,"[(203765, 197073, 'win', 'Aug / 05 / 2016', '/events/EFC-52-EFC-Worldwide-52-53593'), (203765, 149819, 'win', 'Aug / 08 / 2015', '/events/EFC-Extreme-Fighting-Championship-42-46309')]"
174402,Natalicio Nascimento Filho,203933,f,"[(203933, 86758, 'loss', 'Jul / 30 / 2016', '/events/JF-Jungle-Fight-89-53591'), (203933, 225861, 'win', 'Apr / 02 / 2016', '/events/ABCF-Association-of-Future-Boxing-Champions-14-52727'), (203933, 219037, 'win', 'Dec / 05 / 2015', '/events/KF-Kratos-Fight-5-50959'), (203933, 85420, 'win', 'Jun / 06 / 2015', '/events/SPF-Super-Pitbull-Fight-38-50801'), (203933, 203935, 'win', 'Apr / 11 / 2015', '/events/NFT-Fight-Team-Na-Bruta-Fight-2-47257')]"
175086,Thiago    Santos,204617,f,"[(204617, 174573, 'loss', 'Jul / 30 / 2016', '/events/JF-Jungle-Fight-89-53591'), (204617, 153791, 'loss', 'Dec / 05 / 2015', '/events/JF-Jungle-Fight-84-49955'), (204617, 148201, 'loss', 'Oct / 24 / 2015', '/events/FEMMAESP-Cup-1-48843'), (204617, 193989, 'win', 'Aug / 22 / 2015', '/events/JF-Jungle-Fight-80-46859')]"
175168,Rikuto Shirakawa,204699,f,"[(204699, 220579, 'win', 'Jul / 31 / 2016', '/events/Pancrase-Osaka-53093'), (204699, 62829, 'win', 'Mar / 21 / 2016', '/events/Deep-Osaka-Impact-2016-51269'), (204699, 168171, 'loss', 'Oct / 11 / 2015', '/events/Deep-Cage-Impact-2015-in-Osaka-47469')]"
175348,Hannah Goldy,204879,a,[]
175554,Brendan Battles,205085,f,"[(205085, 96781, 'loss', 'Aug / 05 / 2016', '/events/NEF-Lookin-for-a-Fight-53865'), (205085, 13611, 'win', 'May / 14 / 2016', '/events/NEF-23-Cage-the-Cape-53869')]"
175656,Andrew     Smith,205187,f,"[(205187, 197067, 'loss', 'Apr / 22 / 2016', '/events/EFC-Extreme-Fighting-Championship-48-51913'), (205187, 199987, 'win', 'Aug / 28 / 2015', '/events/EFC-Extreme-Fighting-Championship-43-46311')]"
176056,Jiahao Fu,205587,f,"[(205587, 0, 'loss', 'Jul / 31 / 2015', '/events/WBK-Event-5-47635')]"
177728,Nori Date,207259,f,"[(207259, 217015, 'loss', 'Jul / 02 / 2016', '/events/Road-FC-32-Road-Fighting-Championship-32-52541'), (207259, 40762, 'win', 'Jun / 05 / 2016', '/events/Deep-Jewels-12-52651'), (207259, 71390, 'loss', 'Mar / 06 / 2016', '/events/Deep-Jewels-11-49923'), (207259, 10006, 'loss', 'Nov / 23 / 2015', '/events/Deep-Jewels-10-47839')]"
177760,Vinicius Alves Moreira,207291,f,"[(207291, 225217, 'win', 'Apr / 16 / 2016', '/events/MF-Magal-Fight-1-51749'), (207291, 207293, 'win', 'Oct / 11 / 2015', '/events/Fight-K-Aguia-47961')]"
177878,no_fighter,207409,m,[]
178004,Jefferson Bacteria,207535,a,[]
178312,Ronaico Marinho,207843,f,"[(207843, 182629, 'loss', 'Jul / 31 / 2016', '/events/Shooto-Brazil-65-53829'), (207843, 185169, 'win', 'Sep / 27 / 2015', '/events/Shooto-Brazil-57-47467')]"
179076,Mitchell Sipe,208607,f,"[(208607, 195201, 'win', 'Aug / 04 / 2016', '/events/TPF-28-Tachi-Palace-Fights-28-53177')]"
179330,Kazunari Kimura,208861,f,"[(208861, 198389, 'win', 'Apr / 24 / 2016', '/events/Pancrase-277-48375'), (208861, 82274, 'win', 'Nov / 01 / 2015', '/events/Pancrase-271-47245')]"
179368,A.J. Kimzey,208899,f,"[(208899, 162377, 'win', 'Jul / 30 / 2016', '/events/Walkout-FC-3-Revenge-53809')]"
179530,Rena Kubota,209061,f,"[(209061, 210909, 'win', 'Dec / 31 / 2015', '/events/Rizin-FF-Iza-no-Mai-48359')]"
179806,Nao Date,209337,a,[]
179858,Shogun Djembo,209389,f,"[(209389, 149819, 'loss', 'Aug / 05 / 2016', '/events/EFC-52-EFC-Worldwide-52-53593'), (209389, 201869, 'win', 'Oct / 03 / 2015', '/events/EFC-Extreme-Fighting-Championship-44-48463')]"
179988,Sidney Wheeler,209519,f,"[(209519, 75772, 'win', 'May / 14 / 2016', '/events/VF-Valor-Fights-33-52401'), (209519, 53648, 'win', 'Mar / 28 / 2015', '/events/Valor-Fights-Valor-Fights-21-43947')]"
180058,Atsushi Fujino,209589,f,"[(209589, 128771, 'win', 'Mar / 13 / 2016', '/events/Pancrase-276-48373'), (209589, 191115, 'win', 'Dec / 06 / 2015', '/events/Pancrase-Sapporo-48205')]"
180186,Andy Nevinson,209717,a,[]
180454,Kaido Hoovelson,209985,f,"[(209985, 13344, 'win', 'Dec / 31 / 2015', '/events/Rizin-FF-Iza-no-Mai-48359')]"
180500,Ruben Lozano,210031,f,"[(210031, 210033, 'win', 'Oct / 02 / 2015', '/events/TSC-6-The-Supreme-Cage-6-48549')]"
180854,Aleksander  Mikolajczak,210385,a,[]
181044,Tony Gravely,210575,f,"[(210575, 89611, 'loss', 'Aug / 06 / 2016', '/events/CFFC-60-Webb-vs-Steele-53383'), (210575, 83352, 'win', 'May / 21 / 2016', '/events/CFFC-58-Anyanwu-vs-Cruz-3-51821'), (210575, 201633, 'win', 'Mar / 04 / 2016', '/events/ROC-54-Ring-of-Combat-54-50037'), (210575, 189139, 'win', 'Feb / 04 / 2016', '/events/EWC-9-Takeover-50659'), (210575, 68980, 'win', 'Jan / 09 / 2016', '/events/CFFC-55-Chookagian-vs-Varela-49929'), (210575, 148795, 'win', 'Nov / 21 / 2015', '/events/GPG-22-Legends-and-Rising-Stars-47423'), (210575, 60415, 'loss', 'Oct / 31 / 2015', '/events/CFFC-52-Horcher-vs-Regman-47897')]"
181500,Casey Kenney,211031,f,"[(211031, 9918, 'win', 'May / 19 / 2016', '/events/TPF-27-Tachi-Palace-Fights-27-51789'), (211031, 108129, 'win', 'Feb / 18 / 2016', '/events/TPF-26-Brawl-in-the-Hall-50063'), (211031, 105083, 'win', 'Nov / 19 / 2015', '/events/TPF-25-Tachi-Palace-Fights-25-48859'), (211031, 115753, 'win', 'Jun / 06 / 2015', '/events/DH-Dragon-House-20-46299'), (211031, 22916, 'win', 'Dec / 20 / 2014', '/events/DFD-Duel-for-Domination-10-51617')]"
181562,Asen Yamamoto,211093,f,"[(211093, 116971, 'loss', 'Dec / 31 / 2015', '/events/Rizin-FF-Iza-no-Mai-48359')]"
182670,Bevan O'Malley,212201,f,"[(212201, 14499, 'win', 'Nov / 07 / 2015', '/events/XFC-25-Xtreme-Fighting-Championship-25-49129')]"
182716,Christian Lee,212247,f,"[(212247, 96155, 'loss', 'Aug / 13 / 2016', '/events/One-Championship-45-Heroes-of-the-World-53723'), (212247, 86117, 'win', 'May / 27 / 2016', '/events/One-Championship-43-Kingdom-of-Champions-49623'), (212247, 40883, 'win', 'May / 06 / 2016', '/events/One-Championship-42-Ascent-to-Power-49619'), (212247, 126115, 'win', 'Mar / 18 / 2016', '/events/One-Championship-40-Union-of-Warriors-49613'), (212247, 127015, 'win', 'Jan / 29 / 2016', '/events/One-Championship-38-Clash-of-Heroes-49609'), (212247, 108787, 'win', 'Dec / 11 / 2015', '/events/One-Championship-36-Spirit-of-Champions-46887')]"
184506,Alan Pinheiro,214037,f,"[(214037, 61670, 'loss', 'Oct / 15 / 2015', '/events/JOF-Jurunense-Open-Fight-MMA-12-49579')]"
184516,Justin Hugo,214047,f,"[(214047, 118493, 'loss', 'Jul / 30 / 2016', '/events/WSOF-32-Moraes-vs-Hill-2-50201'), (214047, 195591, 'win', 'Feb / 20 / 2016', '/events/SFL-46-SFL-America-8-51311'), (214047, 77464, 'loss', 'Dec / 12 / 2015', '/events/SFL-45-SFL-America-7-48365')]"
184790,Daiyume Ueni,214321,f,"[(214321, 198337, 'loss', 'Jul / 31 / 2016', '/events/Pancrase-Osaka-53093'), (214321, 198321, 'win', 'Dec / 23 / 2015', '/events/Pancrase-Osaka-49689')]"
184792,Yuki Ota,214323,f,"[(214323, 72384, 'win', 'Jul / 31 / 2016', '/events/Pancrase-Osaka-53093'), (214323, 214327, 'win', 'Dec / 23 / 2015', '/events/Pancrase-Osaka-49689')]"
185066,Hubert Drzyzga,214597,a,[]
185276,Jennifer Olsim,214807,f,"[(214807, 164239, 'loss', 'Jul / 30 / 2016', '/events/WSOFGC-3-World-Series-of-Fighting-Global-Championship-Philippines-52761'), (214807, 53036, 'win', 'Mar / 19 / 2016', '/events/UGB-MMA-Championship-14-Affliction-51213'), (214807, 214333, 'win', 'Jan / 22 / 2016', '/events/UGB-MMA-Championship-13-Foreign-Invasion-49823')]"
185318,Haobin Ma,214849,f,"[(214849, 175869, 'win', 'Aug / 13 / 2016', '/events/One-Championship-45-Heroes-of-the-World-53723'), (214849, 198863, 'loss', 'Jun / 29 / 2016', '/events/WLF-Elevation-Power-in-Cage-EPIC-5-53387'), (214849, 214717, 'win', 'Jan / 23 / 2016', '/events/One-Championship-37-Dynasty-of-Champions-5-49607'), (214849, 214719, 'win', 'Jan / 23 / 2016', '/events/One-Championship-37-Dynasty-of-Champions-5-49607')]"
185730,Mateusz Glab,215261,f,"[(215261, 218989, 'win', 'May / 20 / 2016', '/events/FEN-12-Feel-the-Force-50027'), (215261, 183967, 'win', 'Jan / 09 / 2016', '/events/FEN-10-Gold-Edition-49935')]"
186092,Haoyang  He,215623,f,"[(215623, 181641, 'win', 'Jul / 30 / 2016', '/events/AOW-Art-of-War-18-53173'), (215623, 186555, 'loss', 'Jan / 16 / 2016', '/events/AOW-16-Art-of-War-16-49515')]"
186906,Renju Date,216437,f,"[(216437, 199205, 'loss', 'Jul / 03 / 2016', '/events/Brave-Brave-Fight-13-52949'), (216437, 119851, 'loss', 'Jun / 05 / 2016', '/events/Deep-Jewels-12-52651')]"
187292,Katarzyna Sadura,216823,f,"[(216823, 224909, 'win', 'May / 28 / 2016', '/events/Thunderstorm-3-Lodz-52553'), (216823, 216825, 'win', 'Jan / 30 / 2016', '/events/Fight-Night-1-Zmierzch-50025')]"
187882,Wu Ge Te Me Ji,217413,f,"[(217413, 228249, 'loss', 'Jul / 30 / 2016', '/events/AOW-Art-of-War-18-53173'), (217413, 51350, 'loss', 'Jan / 16 / 2016', '/events/BFFC-Bullets-Fly-Fighting-Championship-3-50477')]"
187990,Aori Gele,217521,f,"[(217521, 4416, 'win', 'Jul / 02 / 2016', '/events/Road-FC-32-Road-Fighting-Championship-32-52541'), (217521, 20693, 'loss', 'Apr / 16 / 2016', '/events/Road-FC-30-Road-Fighting-Championship-30-51721'), (217521, 217009, 'loss', 'Jan / 21 / 2016', '/events/SIFC-Oriental-MMA-Summit-2016-50347'), (217521, 168375, 'win', 'Dec / 26 / 2015', '/events/Road-FC-27-Road-Fighting-Championship-27-48369')]"
188554,Luiz Arthur,218085,f,"[(218085, 197937, 'win', 'Jul / 31 / 2016', '/events/Shooto-Brazil-65-53829'), (218085, 208749, 'win', 'Feb / 13 / 2016', '/events/MC-Mr-Cage-21-50657'), (218085, 205625, 'loss', 'Dec / 10 / 2015', '/events/BWF-Big-Way-Fight-8-52581')]"
189156,Kazuma Hoshino,218687,f,"[(218687, 15242, 'loss', 'Aug / 07 / 2016', '/events/Grachan-One-More-Chance-Grachan-24-1MC-Vol-2-52917'), (218687, 191553, 'win', 'May / 22 / 2016', '/events/Grachan-One-More-Chance-Grachan-23-1MC-Vol-1-49017')]"
189350,Mason Lord,218881,f,"[(218881, 65793, 'win', 'Apr / 16 / 2016', '/events/Brace-39-Christakos-vs-Manderson-51383'), (218881, 174963, 'loss', 'Feb / 20 / 2016', '/events/HFS-Hex-Fight-Series-5-50913')]"
189456,Stanislav  Khmilkovskiy,218987,f,"[(218987, 229721, 'loss', 'Aug / 06 / 2016', '/events/Spartan-Fight-4-Bryczek-vs-Siwy-53119')]"
189550,Kanako Murata,219081,f,"[(219081, 228705, 'win', 'Jul / 07 / 2016', '/events/Shoot-Boxing-Girls-SCup-2016-53457'), (219081, 91345, 'win', 'Jun / 04 / 2016', '/events/KOTC-Firefight-52603'), (219081, 179717, 'win', 'Apr / 17 / 2016', '/events/Rizin-FF-Rizin-1-49809')]"
191048,Takeshi Kunito,220579,f,"[(220579, 204699, 'loss', 'Jul / 31 / 2016', '/events/Pancrase-Osaka-53093'), (220579, 223501, 'loss', 'Jun / 12 / 2016', '/events/Shooto-Torao-18-52273'), (220579, 129155, 'loss', 'Apr / 10 / 2016', '/events/Shooto-Torao-Nation-State-Force-05-51489')]"
191282,Sheila Padilla,220813,f,"[(220813, 24202, 'win', 'Aug / 04 / 2016', '/events/TPF-28-Tachi-Palace-Fights-28-53177'), (220813, 209121, 'win', 'Apr / 01 / 2016', '/events/TWC-24-The-Warriors-Cage-24-51551')]"
192034,Joel Vigors,221565,f,"[(221565, 198595, 'win', 'Aug / 13 / 2016', '/events/Brace-42-Catubig-vs-Mullarkey-51387'), (221565, 206359, 'win', 'Apr / 16 / 2016', '/events/Brace-39-Christakos-vs-Manderson-51383')]"
192044,Yoandy Carrillo,221575,f,"[(221575, 158233, 'loss', 'Aug / 11 / 2016', '/events/Combate-Americas-Combate-Ocho-53647'), (221575, 101203, 'win', 'Apr / 25 / 2016', '/events/Combate-Americas-Road-to-the-Championship-4-51763')]"
192444,Junior     dos Santos,221975,f,"[(221975, 221973, 'loss', 'Apr / 21 / 2016', '/events/FLC-Festival-de-Lutas-da-CUFA-2-51857')]"
192528,Paulo Henrique Araujo,222059,f,"[(222059, 163989, 'loss', 'Jul / 30 / 2016', '/events/JF-Jungle-Fight-89-53591'), (222059, 129501, 'win', 'Jul / 09 / 2016', '/events/Batalha-MMA-3-Cabelo-vs-Caipira-Loko-54125'), (222059, 131427, 'win', 'Apr / 09 / 2016', '/events/Batalha-MMA-2-Reviravolta-vs-Saniba-51353')]"
192672,Sreelakshmi  Gupta,222203,a,[]
192766,Takehiro Ueyama,222297,f,"[(222297, 120413, 'loss', 'Jul / 31 / 2016', '/events/Pancrase-Osaka-53093'), (222297, 207157, 'win', 'Apr / 29 / 2016', '/events/Wardog-Cage-Fight-Wardog-9-51909')]"
192944,Junkai Yang,222475,f,"[(222475, 222477, 'win', 'Apr / 16 / 2016', '/events/Road-FC-30-Road-Fighting-Championship-30-51721')]"
192948,Xiaoliang Zheng,222479,f,"[(222479, 29137, 'win', 'Jul / 30 / 2016', '/events/AOW-Art-of-War-18-53173'), (222479, 169175, 'loss', 'Jul / 02 / 2016', '/events/One-Championship-44-Dynasty-of-Champions-6-49625'), (222479, 189371, 'loss', 'Apr / 16 / 2016', '/events/Road-FC-30-Road-Fighting-Championship-30-51721')]"
193010,Sarah Frota,222541,f,"[(222541, 222543, 'win', 'Apr / 16 / 2016', '/events/NP-Fight-Night-Felicio-vs-Frota-51747')]"
193012,Bruna Felicio,222543,f,"[(222543, 229347, 'win', 'Jul / 16 / 2016', '/events/NP-Fight-Night-2-Elite-53673'), (222543, 222541, 'loss', 'Apr / 16 / 2016', '/events/NP-Fight-Night-Felicio-vs-Frota-51747')]"
193082,Seng Li,222613,f,"[(222613, 186565, 'loss', 'Jul / 30 / 2016', '/events/AOW-Art-of-War-18-53173'), (222613, 186555, 'loss', 'Apr / 30 / 2016', '/events/AOW-Art-of-War-17-51951')]"
193588,Aidan  Brooks,223119,a,[]
193590,Dave Sweeney,223121,a,[]
193910,Shaun Lewis,223441,f,"[(223441, 104733, 'loss', 'Apr / 30 / 2016', '/events/UFP-Ultimate-Fighting-Premiership-52269')]"
194512,Enrique Barragan,224043,f,"[(224043, 146733, 'loss', 'May / 14 / 2016', '/events/WFC-World-Fighters-Championship-15-52421')]"
194976,Lucas Almeida,224507,f,"[(224507, 137889, 'win', 'Jul / 30 / 2016', '/events/JF-Jungle-Fight-89-53591'), (224507, 124833, 'win', 'May / 21 / 2016', '/events/JF-Jungle-Fight-87-52415')]"
195936,Ayumi Misaka,225467,f,"[(225467, 226827, 'win', 'Jul / 03 / 2016', '/events/Brave-Brave-Fight-13-52949')]"
195938,Karen Date,225469,a,[]
196090,Sayuri Yamaguchi,225621,f,"[(225621, 31014, 'loss', 'Jun / 04 / 2016', '/events/Shooto-Kings-4-Battle-Royale-52679')]"
196396,Mariano Machado Ribeiro,225927,f,"[(225927, 49789, 'loss', 'Jun / 04 / 2016', '/events/NCE-5-Osvaldo-Paqueta-Awards-Edition-52197')]"
196420,Hiroki Uga,225951,f,"[(225951, 151767, 'loss', 'Jul / 31 / 2016', '/events/Pancrase-Osaka-53093')]"
196430,Yuki Ogura,225961,f,"[(225961, 198335, 'win', 'Jul / 31 / 2016', '/events/Pancrase-Osaka-53093')]"
196434,no_fighter,225965,m,[]
196436,Takumi Kitazaki,225967,f,"[(225967, 230621, 'win', 'Jul / 31 / 2016', '/events/Pancrase-Osaka-53093')]"
196506,Zhenlin Hou,226037,f,"[(226037, 226039, 'win', 'Jul / 02 / 2016', '/events/Road-FC-32-Road-Fighting-Championship-32-52541')]"
197694,Keremuaili Maimaitituoheti,227225,f,"[(227225, 87309, 'win', 'Jul / 30 / 2016', '/events/WSOFGC-3-World-Series-of-Fighting-Global-Championship-Philippines-52761'), (227225, 217329, 'loss', 'Jul / 02 / 2016', '/events/One-Championship-44-Dynasty-of-Champions-6-49625')]"
197852,Wesley Cesar,227383,f,"[(227383, 182677, 'loss', 'Jul / 30 / 2016', '/events/JF-Jungle-Fight-89-53591'), (227383, 227385, 'win', 'May / 14 / 2016', '/events/Spetaculus-MMA-Apocalypse-53071')]"
198158,Matt Jones,227689,a,[]
198196,Ruy Fragoso,227727,a,[]
198490,Joey Davis,228021,a,[]
198692,Katsuhito Endo,228223,f,"[(228223, 117047, 'win', 'Aug / 07 / 2016', '/events/Grachan-One-More-Chance-Grachan-24-1MC-Vol-2-52917')]"
198694,Makun Makun,228225,f,"[(228225, 116759, 'loss', 'Aug / 07 / 2016', '/events/Grachan-One-More-Chance-Grachan-24-1MC-Vol-2-52917')]"
198718,Marjo Borres,228249,f,"[(228249, 217413, 'win', 'Jul / 30 / 2016', '/events/AOW-Art-of-War-18-53173')]"
198720,Carlos  Mendez,228251,f,[]
198722,Francisco Castillo,228253,f,[]
198724,Ernesto Quiroga,228255,f,[]
198726,Tsubasa Oki,228257,f,[]
199092,Yukari Nabe,228623,a,[]
199458,Kyohei Wakimoto,228989,a,[]
199460,Shun Okamoto,228991,a,[]
199548,Kelvin Ong,229079,f,"[(229079, 175761, 'win', 'Jul / 30 / 2016', '/events/WSOFGC-3-World-Series-of-Fighting-Global-Championship-Philippines-52761')]"
199550,Luis Ocampo,229081,f,[]
199552,Sylvester Chipfumbu,229083,f,"[(229083, 146189, 'win', 'Aug / 05 / 2016', '/events/EFC-52-EFC-Worldwide-52-53593')]"
199554,Mutwale Basambombo,229085,f,"[(229085, 197061, 'loss', 'Aug / 05 / 2016', '/events/EFC-52-EFC-Worldwide-52-53593')]"
199632,Jae Eun Byeon,229163,a,[]
199810,Cristyan Silva,229341,f,"[(229341, 216053, 'loss', 'Jul / 16 / 2016', '/events/NP-Fight-Night-2-Elite-53673')]"
199866,Carlos de Oliveira,229397,a,[]
200178,Hakkam S-Gym,229709,f,"[(229709, 44501, 'loss', 'Aug / 07 / 2016', '/events/Grachan-One-More-Chance-Grachan-24-1MC-Vol-2-52917')]"
200180,Mirko Zax,229711,a,[]
200182,Masaya Takahashi,229713,f,"[(229713, 140185, 'loss', 'Aug / 07 / 2016', '/events/Grachan-One-More-Chance-Grachan-24-1MC-Vol-2-52917')]"
200184,Hayato Yoshizawa,229715,f,"[(229715, 229717, 'win', 'Aug / 07 / 2016', '/events/Grachan-One-More-Chance-Grachan-24-1MC-Vol-2-52917')]"
200186,Masaki Emoto,229717,f,"[(229717, 229715, 'loss', 'Aug / 07 / 2016', '/events/Grachan-One-More-Chance-Grachan-24-1MC-Vol-2-52917')]"
200200,Altantsetseg Uuganbayar,229731,a,[]
200306,Michael         Graves,229837,f,"[(229837, 202585, 'win', 'Jul / 30 / 2016', '/events/Walkout-FC-3-Revenge-53809')]"
200308,Charlie Bottom,229839,f,"[(229839, 166495, 'loss', 'Jul / 30 / 2016', '/events/Walkout-FC-3-Revenge-53809')]"
200310,Jesse  Almaraz,229841,f,"[(229841, 143479, 'loss', 'Jul / 29 / 2016', '/events/RFA-41-Clark-vs-Giles-53125')]"
200314,Ken Beverly,229845,f,"[(229845, 93799, 'win', 'Aug / 06 / 2016', '/events/HRMMA-Hardrock-MMA-82-53623')]"
200326,Bruno Fabiano,229857,f,"[(229857, 0, 'win', 'Aug / 15 / 2015', '/events/AFC-MMA-Americas-Fighting-Championship-4-46293')]"
200402,Jesian Julia de Souza,229933,a,[]
200568,Gonzalo Loffler,230099,a,[]
200570,Jose Feliciano,230101,a,[]
200572,Ana Costa,230103,a,[]
200574,Romulo Araujo,230105,f,"[(230105, 146039, 'win', 'Jul / 01 / 2016', '/events/Centro-Oeste-Fight-COF-Selection-54037')]"
200576,Daniel Ribeiro,230107,f,[]
200578,Yuri Oliveira,230109,f,"[(230109, 230411, 'win', 'Jul / 01 / 2016', '/events/Centro-Oeste-Fight-COF-Selection-54037')]"
